Date,AAPL,AMZN,GOOGL,META,MSFT
2013-01-02,16.725038528442383,12.865500450134277,18.07859992980957,27.94257926940918,22.49228286743164
2013-01-03,16.513935089111328,12.923999786376953,18.08909797668457,27.71305274963379,22.190969467163086
2013-01-04,16.053939819335938,12.957500457763672,18.44654655456543,28.701021194458008,21.775650024414062
2013-01-07,15.959507942199707,13.42300033569336,18.366058349609375,29.359668731689453,21.734935760498047
2013-01-08,16.00245475769043,13.319000244140625,18.329814910888672,29.00040626525879,21.620925903320312
2013-01-09,15.752355575561523,13.317500114440918,18.45029640197754,30.527267456054688,21.743078231811523
2013-01-10,15.947627067565918,13.267000198364258,18.534284591674805,31.235811233520508,21.547636032104492
2013-01-11,15.849837303161621,13.397000312805176,18.497039794921875,31.654951095581055,21.84894561767578
2013-01-14,15.284753799438477,13.636500358581543,18.07859992980957,30.886531829833984,21.89780616760254
2013-01-15,14.802531242370605,13.595000267028809,18.120594024658203,30.038272857666016,22.158403396606445
2013-01-16,15.416963577270508,13.446499824523926,17.87713050842285,29.788785934448242,22.019954681396484
2013-01-17,15.31308364868164,13.52400016784668,17.780393600463867,30.078189849853516,22.190969467163086
2013-01-18,15.231446266174316,13.605999946594238,17.610170364379883,29.59917640686035,22.190969467163086
2013-01-22,15.376751899719238,13.509499549865723,17.56917381286621,30.666980743408203,22.109540939331055
2013-01-23,15.658227920532227,13.405500411987305,18.53478240966797,30.756797790527344,22.484132766723633
2013-01-24,13.723531723022461,13.67300033569336,18.852487564086914,31.01626205444336,22.500423431396484
2013-01-25,13.400012969970703,14.19950008392334,18.8389892578125,31.47532081604004,22.70401954650879
2013-01-28,13.703120231628418,13.802000045776367,18.765499114990234,32.403411865234375,22.728439331054688
2013-01-29,13.960226058959961,13.017499923706055,18.8392391204834,30.726858139038086,22.80987548828125
2013-01-30,13.916357040405273,13.637999534606934,18.842988967895508,31.175935745239258,22.679574966430664
2013-01-31,13.875540733337402,13.274999618530273,18.889482498168945,30.916467666625977,22.353839874267578
2013-02-01,13.818572998046875,13.25,19.387157440185547,29.669031143188477,22.744722366333008
